created_at,description,favourites_count,followers_count,friends_count,id,listed_count,location,name,profile_image_url,relationship,screen_name,source,statuses_count,url
Fri Feb 22 04:44:57 +0000 2013,NA,2,37,81,1206840655,1,"Kathmandu, Nepal",Nirjan Rai,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,friend,nirjanrai,Asia_Foundation,173,
Fri Feb 24 20:04:01 +0000 2012,"Entrepreneur- CLAP foundation, graduate student at Oxford University",49,225,184,502088395,12,"Chittagong, Bangladesh",Mowmita Basak,http://pbs.twimg.com/profile_images/569707293907107840/4lFnLS6l_normal.jpeg,friend,BasakMowmita,Asia_Foundation,185,https://t.co/D6PoTLcnpE
Sat Sep 04 10:24:21 +0000 2010,Tak pernah takut dengan gelap dan semoga tak akan silau oleh terang.. Ingin menjadi lebih berarti bagi sesama,70,905,1241,186770493,0,"Yogyakarta, Indonesia",Joni Yulianto,http://pbs.twimg.com/profile_images/516797565602258944/V9OwE7-4_normal.png,friend,joniyulianto,Asia_Foundation,2988,https://t.co/2XO9rdAN6o
Tue Aug 24 18:42:05 +0000 2010,NA,1433,83352,61565,182493733,1882,"Toronto, Ontario",Wayne Roberts,http://pbs.twimg.com/profile_images/829713463891075074/kUbxFt4T_normal.jpg,friend,wrobertsfood,Asia_Foundation,21386,http://t.co/VnTq6FoIPT
Tue Jun 09 17:25:57 +0000 2009,"Journalist frm #Sacramento writing on #Vietnam + SE Asia // I like the sound of the cello, swim, being outdoors #AAJA lhoang_ic [at] bna .com",86,2137,773,45888395,111,"HCMC, #Vietnam",Lien Hoang,http://pbs.twimg.com/profile_images/1385279523/tweet_normal.jpg,friend,lienh,Asia_Foundation,10767,
Tue Nov 30 22:43:55 +0000 2010,Vice President of the National Democratic Institute (@NDI),4,311,205,221533828,21,Washington DC,Shari Bryan,http://pbs.twimg.com/profile_images/703317715977637888/xLLJqn-k_normal.jpg,friend,skbryan,Asia_Foundation,17,http://t.co/9QCJihJm4j
Mon Dec 22 01:53:32 +0000 2014,"Australian Ambassador to Timor-Leste. For consular assistance, please see: http://t.co/R0zlgxIRGq",196,1043,124,2938840435,58,"Dili, Timor-Leste",Peter Doyle,http://pbs.twimg.com/profile_images/546849362467237889/yIfafyLh_normal.jpeg,friend,AusAmbDili,Asia_Foundation,1522,http://t.co/fKfkRU2KOu
Fri Aug 12 01:58:01 +0000 2011,"We're a nonprofit that inspires a love of reading, builds community, and sparks creativity by fostering neighborhood book exchanges around the world.",6820,13491,2463,353428377,425,Worldwide,Little Free Library®,http://pbs.twimg.com/profile_images/735177672867844097/7w-SC1wA_normal.jpg,friend,LtlFreeLibrary,Asia_Foundation,7659,https://t.co/LqqZZxlpZj
Sat Mar 14 19:24:57 +0000 2015,"Communications specialist on climate, clean energy, resilience, adaptation; working at World Bank; writer, Seattleite, old Bangkokian. Tweets are mine.",0,37,144,3091808284,3,Washington DC,Nicholas Keyes,http://pbs.twimg.com/profile_images/576830869404446720/r4OgrdG1_normal.jpeg,friend,nakeyes,Asia_Foundation,57,
Tue Nov 16 13:57:19 +0000 2010,United Nations Water: Coordinates the UN’s work on water and sanitation for a better world.,497,44646,2236,216356915,1004,NA,UN-Water,http://pbs.twimg.com/profile_images/690238868407349254/uHzsv2Cs_normal.jpg,friend,UN_Water,Asia_Foundation,12374,http://t.co/m6Vk5M8JqL
Tue May 21 03:42:22 +0000 2013,"Centre for Strategic and International Studies (CSIS) is Indonesia's oldest and leading think-tank focusing on strategic political, security & economic affairs.",13,10471,129,1445394860,185,"Jakarta Capital Region, Indonesia",CSIS Indonesia,http://pbs.twimg.com/profile_images/709686108431339520/KtwriXxZ_normal.jpg,friend,CSISIndonesia,Asia_Foundation,2335,https://t.co/9oRGCEakhU
Thu Dec 08 23:30:10 +0000 2011,Journalist. MA @SOAS.,174,1057,1098,432027373,34,London | Jakarta,Aria Danaparamita,http://pbs.twimg.com/profile_images/863573759277584388/MFYRD6YO_normal.jpg,friend,mitatweets,Asia_Foundation,2031,https://t.co/S3eo12dRCH
Tue Apr 23 12:46:24 +0000 2013,"We promote the #rights & #wellbeing of #Children in eight countries of #SouthAsia. 
#ChildrenofSouthAsia",869,12087,2660,1374565094,132,"Kathmandu, Nepal",UNICEF South Asia,http://pbs.twimg.com/profile_images/824549250990170114/olAMjTkP_normal.jpg,friend,UNICEFROSA,Asia_Foundation,2485,http://t.co/jC5DJvZ3CF
Mon Jan 07 08:25:17 +0000 2013,APAN's Communications Team sharing the latest news on climate change adaptation and financing in Asia and the Pacific.,136,1379,1584,1067774750,63,"Bangkok, Thailand",APAN Regional Hub,http://pbs.twimg.com/profile_images/3348450570/ea77494d1c4c8f5c321052eaeae449b0_normal.png,friend,APANadapt,Asia_Foundation,1573,http://t.co/93ZCTchY1y
Thu Apr 26 20:58:51 +0000 2012,"Deputy Head of DFID's Gender Team. Tweets are not on behalf of DFID, and RTs are not endorsements.",202,527,349,564037822,16,NA,Jo Cooke,http://pbs.twimg.com/profile_images/810274893329731584/9J4UdLsX_normal.jpg,friend,jocookejo,Asia_Foundation,323,
Sun Apr 22 02:27:09 +0000 2012,"Tweeting the best in new open-access water research: journal articles, policy reports, blogs, news, and GWF articles!",249,5206,112,560005675,124,NA,Global Water Forum,http://pbs.twimg.com/profile_images/2155167762/Thumbnail_normal.png,friend,GWFWater,Asia_Foundation,2021,http://t.co/YlBfBNwE8c
Fri Feb 01 13:57:32 +0000 2013,"Head, DFID's Inclusive Societies Dept, thoughts my own, RT's not endorsements",17,356,17,1139769392,4,"Glasgow, London, Oxford",Gerard Howe,http://pbs.twimg.com/profile_images/572791157499768832/sLhSAEN6_normal.jpeg,friend,GerardH07,Asia_Foundation,26,
Wed Jan 28 06:54:34 +0000 2015,Australian Embassy in Afghanistan. Consular assistance + 61 2 6261 3305 in Afghanistan.,21,2067,220,2999107099,37,"Kabul, Afghanistan",Aus in Afghanistan,http://pbs.twimg.com/profile_images/571575543930163200/9CYQIDk__normal.png,friend,AusEmbAfg,Asia_Foundation,382,http://t.co/BmmaCUh5Dr
Fri Sep 17 21:12:10 +0000 2010,"The LSE Media Policy Project aims to promote communication between academics, civil society, media professionals & policymakers.

RTs ≠ endorsement",186,6887,1076,191973989,413,NA,Media Policy Project,http://pbs.twimg.com/profile_images/539463493993263106/9p0mgv70_normal.jpeg,friend,LSEmediapolicy,Asia_Foundation,10151,https://t.co/uHgHli8XlH
Thu May 21 05:09:38 +0000 2009,NA,1283,41403,1060,41533816,534,"New Delhi, India",U.S. Embassy India,http://pbs.twimg.com/profile_images/624159508307185664/CyuUQx2F_normal.jpg,friend,USAndIndia,Asia_Foundation,20334,https://t.co/6b0GUevBg1
Mon Mar 11 08:44:01 +0000 2013,Ruom is a collective of journalists based in Asia specializing in social reportage throughout the region.,375,2181,486,1258938870,118,Phnom Penh,Ruom,http://pbs.twimg.com/profile_images/378800000627841123/c7bd27c42c8aa720377c47d876bae0cc_normal.png,friend,RuomCollective,Asia_Foundation,1339,https://t.co/h9UlUxPvwz
Tue Feb 26 18:49:43 +0000 2013,"RealClearDefense - Your source for the latest on Defense, National Security, Strategy, and Military Commentary and Analysis.",727,21021,3570,1222716350,821,"Washington, D.C. ",RealClearDefense,http://pbs.twimg.com/profile_images/767795867487236096/PGpb9e42_normal.jpg,friend,RCDefense,Asia_Foundation,23119,https://t.co/U1Sw9wZyz5
Thu Dec 22 16:43:42 +0000 2011,"Steve McCurry, recognized as one of today's finest image-makers known for his evocative color photography, captures the essence of human struggle and joy.",4,20356,11,443868636,620,New York,McCurry Studios,http://pbs.twimg.com/profile_images/3153016494/bf543fdd066e8334d88da682a2e5af5f_normal.jpeg,friend,McCurryStudios,Asia_Foundation,529,http://t.co/UwaXjpv1M7
Thu Mar 25 01:05:11 +0000 2010,"Pacific current affairs focusing on Melanesia, hosted by @BruceHillMelb & @richarde59. Mon-Fri 7am & 4pm AEDT on @radioaustralia. Listen http://t.co/p4QQoZGZFw",167,7467,563,126161992,304,Australia,RA Pacific Beat,http://pbs.twimg.com/profile_images/626529498448551936/3-ZbECwK_normal.jpg,friend,RAPacificBeat,Asia_Foundation,17360,http://t.co/W7rxNDGteN
Thu Apr 14 03:04:33 +0000 2011,ABC News Pacific Affairs Reporter. Former #PNG Correspondent. News and musings on all things Pacific.,43,14648,1298,281852790,254,"Brisbane, Queensland",Liam Fox,http://pbs.twimg.com/profile_images/1316745116/DSC_0183_normal.jpg,friend,liamfoxabc,Asia_Foundation,5910,http://t.co/4cQxbi2eij
Mon Jan 06 12:32:55 +0000 2014,"Let's help keep overseas aid heading towards our 0.7% commitment. This is a campaign started up by young Australians!
http://t.co/Gc9ttLnE3f",22,228,579,2279021600,18,Australia,#maintainaid,http://pbs.twimg.com/profile_images/426484872169791488/ysUz1Ii2_normal.jpeg,friend,maintainaid,Asia_Foundation,1237,http://t.co/IV9PGhv70U
Thu Oct 22 10:00:19 +0000 2009,"MP, Mongolia",178,124916,2997,84289148,236,Mongolia,Luvsanvandan Bold,http://pbs.twimg.com/profile_images/461707882472280064/Sey_V7Tk_normal.jpeg,friend,boldlu,Asia_Foundation,9168,http://t.co/fCB0C43dYD
Wed Jun 10 10:48:15 +0000 2009,"Working in partnership with @UNEP to unite business, Government and NGOs in developing a low carbon future #COP23  #SIIS17 #SIF17 #SInv17 #ClimateAction",9819,13131,2510,46084578,733,London,Climate Action Org,http://pbs.twimg.com/profile_images/492665995815698432/t78WFvzw_normal.jpeg,friend,Climate_Action_,Asia_Foundation,12642,http://t.co/hPdEHx8SbP
Thu Jun 05 13:37:09 +0000 2008,South-East Asia correspondent for The Economist,364,4765,4058,15017541,310,Singapore,Mark Johnson,http://pbs.twimg.com/profile_images/1564030841/M_Johnson_crop5_normal.jpg,friend,majohns,Asia_Foundation,2531,
Mon Feb 04 00:11:18 +0000 2008,Regional Comms for @PlanAsia; formerly in Nepal managing comms for @PlanNepal earthquake response.,540,1415,1561,13026772,62,Myanmar,JessicaLomelin,http://pbs.twimg.com/profile_images/728241544872886272/6SI2muvL_normal.jpg,friend,jessicalomelin,Asia_Foundation,4387,https://t.co/tfcQXROmYG
Sun Aug 08 11:29:30 +0000 2010,Journalist/Producer covering Southeast Asia: Al Jazeera @AJ101East. Former International New York Times Malaysia correspondent. Views my own.,2,471,507,176044438,29,"Kuala Lumpur, Malaysia",Liz Gooch,http://pbs.twimg.com/profile_images/499531887459586049/GIfwn5cy_normal.jpeg,friend,liz_gooch,Asia_Foundation,617,
Wed Oct 06 12:24:54 +0000 2010,"Covering the White House for New York Times Magazine. (Disclaimer: Based upon fictional character from The West Wing, I am NOT the real Greg Brock of NYT)",15,1141,2805,199257313,105,"West Wing, Cumberland ",Greg Brock- NY Times,http://pbs.twimg.com/profile_images/1138597693/MV5BMTQ4NjE3NjI5Ml5BMl5BanBnXkFtZTcwNzE5MjgyMg____V1__SY314_CR1_0_214_314__normal.jpg,friend,GregBrockNYT,Asia_Foundation,1061,http://t.co/Nlz1JKMF2U
Sun Feb 08 16:38:56 +0000 2015,All forms of discrimination lead to intolerance and infringe human rights and fundamental freedoms. Let's work towards building a tolerant Pakistan,309,8347,87,3025144389,7,Pakistan,Mashal-e-Haq,http://pbs.twimg.com/profile_images/564464205978271744/UdmD2ggV_normal.jpeg,friend,mashalehaq,Asia_Foundation,1852,
Mon Feb 04 17:04:21 +0000 2013,"Bangkok-based sub-editor & correspondent for Thomson Reuters Foundation @AlertNet @TR_Foundation, former @AP Bangkok & Kabul, library volunteer @NeilsonHaysBkk",327,859,689,1148527908,55,"Bangkok, Thailand",Alisa Tang,http://pbs.twimg.com/profile_images/378800000598651748/e32aff498e4f9414d6753eeefb0e0719_normal.jpeg,friend,alisatang,Asia_Foundation,1541,https://t.co/gSZI97ZHv1
Thu Mar 19 18:17:50 +0000 2009,"@TheWilsonCenter Global Fellow. Author of Pakistan's Education Crisis: The Real Story. Advisor, @TCFpak. Former @USIP Rep. Harvard alum.",1532,11186,1302,25353607,131,Islamabad,Nadia Naviwala,http://pbs.twimg.com/profile_images/752934891004784641/I8p3fzDq_normal.jpg,friend,NadiaNavi,Asia_Foundation,5822,https://t.co/f2uztN4jI5
Wed Feb 04 02:55:37 +0000 2015,"Documentary exploring the life of visionary architect Vann Molyvann, who helped build a new identity for independent Cambodia. Updates/#architecture chatter.",22,245,1138,3016136542,8,"Phnom Penh, Cambodia",VannMolyvannFilm,http://pbs.twimg.com/profile_images/636588337441058816/3aJXhvL1_normal.jpg,friend,MolyvannFilm,Asia_Foundation,108,http://t.co/uHrMiQAhUE
Sat Nov 05 09:15:08 +0000 2011,Political revolution in India has begun. Bharat jaldi badlega. Arvind Kejriwal.,188,11350746,176,405427035,5420,India,Arvind Kejriwal,http://pbs.twimg.com/profile_images/823367623085682688/WzmEMz3w_normal.jpg,friend,ArvindKejriwal,Asia_Foundation,20065,http://t.co/KtvowWOc
Mon Jan 27 11:39:59 +0000 2014,Devex's Partnerships Editor,7617,1758,1215,2313510295,153,Barcelona,Richard Jones,http://pbs.twimg.com/profile_images/427772840071278592/47GS2U6U_normal.jpeg,friend,richard_devex,Asia_Foundation,5576,http://t.co/shqyuJSiF3
Sun Oct 24 06:37:38 +0000 2010,Former @phnompenhpost reporter. Also tweets at @doseofkhmerness. Views are mine.,8,1223,325,206982240,56,"Phnom Penh, Cambodia",Sengkong Bun,http://pbs.twimg.com/profile_images/806168430109827072/I3d1bnOU_normal.jpg,friend,sengkong_bun,Asia_Foundation,117,
Fri Dec 14 20:57:36 +0000 2012,@UN_Women is the UN entity for #genderequality & women’s empowerment. Tweets are from our Regional Office for Asia and the Pacific.,3999,12817,2774,1011967081,247,Bangkok,UN Women AsiaPacific,http://pbs.twimg.com/profile_images/813653821276569600/xnwkgjr6_normal.jpg,friend,unwomenasia,Asia_Foundation,4962,https://t.co/7O42MtgMGe
Wed Feb 10 12:46:27 +0000 2010,"Head of @DFID_UK in #Kenya at the British High Commission, Nairobi. My views & usual caveats @UKInKenya",553,3234,2526,113019155,114,"Nairobi, Kenya",Pete Vowles,http://pbs.twimg.com/profile_images/824502125547941888/f10A9AAv_normal.jpg,friend,PeteVowles,Asia_Foundation,4678,https://t.co/mIrnOdbUG7
Wed Dec 17 18:05:17 +0000 2014,"The Forum on Women, Religion, Violence & Power at The Carter Center is a convening platform for collaboration to advance women's and girls' human rights.",461,1090,719,2927402165,45,"Global, based in Atlanta",Forum on Women,http://pbs.twimg.com/profile_images/805808762040659968/uT6rw87S_normal.jpg,friend,ForumOnWomen,Asia_Foundation,2838,https://t.co/ITN1h32DQ4
Wed Jul 15 18:29:04 +0000 2009,Special Correspondent for Reuters • Pulitzer Prize Winner • Author of The Trouser People: Burma in the Shadow of the Empire,61,19670,1991,57094856,976,Bangkok,Andrew RC Marshall,http://pbs.twimg.com/profile_images/570936535105540096/hSt4ENk2_normal.jpeg,friend,Journotopia,Asia_Foundation,7203,https://t.co/WTlt3vmrva
Wed Nov 07 02:55:06 +0000 2012,Official Twitter account of the United Nations in the Philippines,215,7394,1193,931067964,142,"Makati, Philippines",UN Philippines,http://pbs.twimg.com/profile_images/553489270048960512/sBGEsrmX_normal.png,friend,UNPhilippines,Asia_Foundation,6050,http://t.co/5jnw9ovzw4
Tue Jan 13 12:04:26 +0000 2015,"Country Director for @DFID_UK in #Afghanistan. Tweeting about #GlobalDev, #UKAid and #AfghanProgress. And cricket.",155,465,158,2976245259,19,NA,Chris Austin,http://pbs.twimg.com/profile_images/801646250097524736/Mx6GPIHT_normal.jpg,friend,ChrisAustinDFID,Asia_Foundation,588,https://t.co/fiWrnPs0Fc
Tue Mar 03 11:05:25 +0000 2009,Appreciating complex emergence,34,1542,247,22610638,116,Paris,Riel Miller,http://pbs.twimg.com/profile_images/86660843/miller_normal.jpg,friend,RielM,Asia_Foundation,955,http://t.co/0WnPNaG3Y7
Wed Jul 08 17:25:55 +0000 2009,British Ambassador to the Kingdom of #Cambodia #UKKH,134,2114,298,54962957,59,Phnom Penh,Bill Longhurst,http://pbs.twimg.com/profile_images/838713657135677440/1II359zE_normal.jpg,friend,wjlonghurst,Asia_Foundation,1457,https://t.co/XVPd4XTmM9
Thu Nov 13 01:25:31 +0000 2008,"politics, democracy, development, design, music and a little sport.",291,574,1315,17353785,14,NA,Peter Yates,http://pbs.twimg.com/profile_images/2954659679/3d7dc69c31aa1fd321cd409160603866_normal.jpeg,friend,yatespj,Asia_Foundation,1982,
Thu Apr 28 02:15:42 +0000 2011,"International relations analyst @CSIS with a twisted wrist shot. I edit the CSIS Asia Policy Blog, cogitASIA. All opinions my own not employer. RT ≠ endorse.",236,1359,553,289125724,108,Between DC and Asia ,Jeffrey D. Bean,http://pbs.twimg.com/profile_images/1486906679/Mainland_Affairs__ECFA_Taipei_normal.JPG,friend,BeanJD,Asia_Foundation,19638,http://t.co/nSipZzj9pR
Sat Jun 11 16:36:39 +0000 2011,International development and conflict | food and stuff in DC | lots of other opinions | views my own,3883,445,996,315293443,13,"Washington, DC",Robert Lord,http://pbs.twimg.com/profile_images/527195375518511104/awoNoZw8_normal.jpeg,friend,RobALord,Asia_Foundation,2749,
Thu Feb 12 01:46:13 +0000 2009,Building peace where it starts - in the minds of men & women. Follow our Director-General @IrinaBokova,8449,2369211,1353,20646711,8221,NA,UNESCO,http://pbs.twimg.com/profile_images/685022521213726720/dA6Jz1EJ_normal.jpg,friend,UNESCO,Asia_Foundation,15962,http://t.co/5TWGcZpSBU
Fri Jul 31 03:46:55 +0000 2009,"Human Rights Monitor & Feminist! 
(Tweets are personal views; they aren't reflecting any views of any institution that I was/am working  for!",184,1733,661,61683595,56,NA,Rachana BUNN,http://pbs.twimg.com/profile_images/769502790423109632/Rzktv6Wj_normal.jpg,friend,rachanabunn,Asia_Foundation,2567,http://t.co/xTi4bHToSx
Tue Jan 27 01:59:29 +0000 2015,Putting an end to violence against women in Cambodia through innovations in mobile technology,22,197,282,2997701720,11,"Phnom Penh, Cambodia",VXW Award,http://pbs.twimg.com/profile_images/561060617260236800/danrPmT9_normal.png,friend,VXWAward,Asia_Foundation,218,http://t.co/n7pZ7UYfQG
Wed Jul 30 15:24:35 +0000 2008,"Lead advisor, stakeholder engagement,  advocacy, thought leadership, civil society, private/public partnerships, mother, global visionary. Opinions are my own.",800,22300,2235,15661425,147,Rt's are not endorsements,Tala Dowlatshahi,http://pbs.twimg.com/profile_images/751174416/Tala_Aubry_3657_INTERNET_normal.jpg,friend,tdowlats,Asia_Foundation,5570,
Tue Feb 08 02:58:10 +0000 2011,Working on climate change solutions with partners worldwide. Senior Associate @Abtassociates. Tweets my own.,11853,3429,1697,248974198,144,global,Mikell O'Mealy,http://pbs.twimg.com/profile_images/378800000826249622/f9766b02ed8711983d9992f450117a24_normal.jpeg,friend,mikellomealy,Asia_Foundation,4043,https://t.co/F1o7qSob45
Tue Jul 16 03:49:23 +0000 2013,Official Twitter account of the British Embassy in #Cambodia | #UKKH #Prosperity #DigitalDiplomacy,15,2641,137,1597467145,60,Phnom Penh,UKinCambodia🇬🇧🇰🇭,http://pbs.twimg.com/profile_images/799110709816664064/KsRk6nqB_normal.jpg,friend,ukincambodia,Asia_Foundation,948,https://t.co/PmfbeY9i8f
